"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SI","2025-06-01","95.9","-1.62","5.35","Yamamoto, Yoshinobu",672724,808967,"field_out","hit_into_play",,,,,7,"Oswald Peraza grounds out, second baseman Enrique Hernández to first baseman Freddie Freeman. DJ LeMahieu to 3rd.","R","R","R","LAD","NYY","X",4,"ground_ball",3,2,2025,"-1.18","1",-0.49081141389093963,1.9162159037706301,,518934,,0,2,"Top",145.93,153.55,,,,,5.644018739827972,-139.50854471987546,-5.79263828934765,-16.628513324224485,28.40475807506435,-18.05999466526958,3.34,1.52,61,"93.5",2,"96.5",2272,"6.4",777682,669257,518692,571771,571970,500743,681624,669242,606192,"54.08",0.471,0.455,"0",1,0,0,4,12,6,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",212,"0.015","-0.273","75.6","7.4",0.555,"0.273","93.5",-1,1,0.336,0.6639999999999999,26,25,27,25,1,0,6,1,6,4,"1.46","1.18","1.18","40.5",-0.5701357733713606,10.98180843900744,30.649567558982284,35.72181340971859,20.3209474345117
"CU","2025-06-01","76.8","-1.5","5.46","Yamamoto, Yoshinobu",672724,808967,,"ball",,,,,11,"Ball","R","R","R","LAD","NYY","B",,,2,2,2025,"1.06","-1.22",-1.0646009131893206,2.643971795506717,,518934,,0,2,"Top",,,,,,,-1.0108076158408248,-111.80396086132312,3.3116011022675504,9.080230401650567,21.057070047577923,-43.25160979420031,3.24187567245529,1.40617624677239,,,,"77.1",2746,"6.6",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.91",,,,,,,,12,5,"Curveball",0,1,1,0,1,0,1,0,"Standard","Standard",31,"-0.01","0.1",,,,"-0.1",,-1,1,0.346,0.654,26,25,27,25,1,0,6,1,6,4,"5.1","-1.06","-1.06","48.5",,,,,
"SI","2025-06-01","95","-1.63","5.33","Yamamoto, Yoshinobu",672724,808967,,"foul",,,,,13,"Foul","R","R","R","LAD","NYY","S",,,2,1,2025,"-1.03","0.77",-0.9414005123952194,2.1418961257918845,,518934,,0,2,"Top",,,,,,,4.175158825026866,-138.29920641658882,-4.493746483891868,-14.18132041693443,29.09659255546364,-21.48073821167165,3.34,1.52,1,"50.1",-58,"96.4",2209,"6.9",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.56",,,,,,,,12,4,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",215,"0.009","-0.081","69.1","6.5",,"0.081","88.0",-1,1,0.337,0.663,26,25,27,25,1,0,6,1,6,4,"1.74","1.03","1.03","41.3",-8.150189219235786,27.747345911640114,30.82024300631663,31.15596304235138,11.307240258425
"FS","2025-06-01","90.7","-1.76","5.28","Yamamoto, Yoshinobu",672724,808967,,"ball",,,,,14,"Ball","R","R","R","LAD","NYY","B",,,1,1,2025,"-0.35","0.34",1.04631283651105,1.2168379299540488,,,518934,0,2,"Top",,,,,,,7.805330484476414,-131.8476325648303,-5.0238816658084104,-5.647782891630812,26.33649155334081,-27.329179821557773,3.46506554140784,1.54427671969567,,,,"91.4",1373,"6.6",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.89",,,,,,,,12,3,"Split-Finger",0,1,1,0,1,0,1,0,"Standard","Standard",243,"-0.028","0.044",,,,"-0.044",,-1,1,0.365,0.635,26,25,27,25,1,0,6,1,6,4,"2.42","0.35","0.35","41.0",,,,,
"FF","2025-06-01","96.6","-1.71","5.37","Yamamoto, Yoshinobu",672724,808967,,"called_strike",,,,,9,"Called Strike","R","R","R","LAD","NYY","S",,,1,0,2025,"-0.73","1.24",0.5707300873939406,1.6703568090263978,,,518934,0,2,"Top",,,,,,,7.803537824441457,-140.503754321964,-7.228221806577896,-11.327261527718777,28.743946230617418,-14.306182562211463,3.42820223188359,1.53649940910054,,,,"97.9",2261,"6.8",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.67",,,,,,,,12,2,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",214,"0.007","-0.048",,,,"0.048",,-1,1,0.358,0.642,26,25,27,25,1,0,6,1,6,4,"1.19","0.73","0.73","43.0",,,,,
"FF","2025-06-01","95.8","-1.84","5.32","Yamamoto, Yoshinobu",672724,808967,,"ball",,,,,14,"Ball","R","R","R","LAD","NYY","B",,,0,0,2025,"-0.69","1.31",0.9165822575924649,1.1610335585032459,,,518934,0,2,"Top",,,,,,,8.866361147160239,-139.10176901989732,-8.333380255766427,-10.872901897253701,30.745588793237392,-13.492975975938883,3.56393742633805,1.58781772276411,,,,"96.1",2242,"6.6",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.94",,,,,,,,12,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",216,"-0.005","0.04",,,,"-0.04",,-1,1,0.363,0.637,26,25,27,25,1,0,6,1,6,4,"1.19","0.69","0.69","40.9",,,,,
"FF","2025-06-01","95.6","-1.84","5.27","Yamamoto, Yoshinobu",518934,808967,"single","hit_into_play",,,,,3,"DJ LeMahieu singles on a sharp ground ball to right fielder Teoscar Hernández.","R","R","R","LAD","NYY","X",9,"ground_ball",2,2,2025,"-0.62","1.3",0.30105557080083056,3.043474127208085,,,,0,2,"Top",202.26,115.39,,,,,7.146091844991611,-139.11909113501792,-3.247429744847122,-9.586875777111414,29.03382745584201,-14.751798156357083,3.51,1.67,88,"102.6",3,"97.2",2159,"7",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.46",0.575,0.541,"0.9",1,1,0,4,11,5,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Strategic",217,"-0.037","0.465",,,0.657,"-0.465","102.6",-1,1,0.4,0.6,26,36,27,37,1,0,6,1,6,2,"1.18","0.62","0.62","39.7",,,,,
"CU","2025-06-01","76.3","-1.37","5.53","Yamamoto, Yoshinobu",518934,808967,,"ball",,,,,14,"Ball","R","R","R","LAD","NYY","B",,,1,2,2025,"0.94","-1.57",1.0868150495395197,1.337869778544813,,,,0,2,"Top",,,,,,,3.4849677853567167,-110.92917212430359,1.2733510683915887,6.807181397183534,24.834793132637166,-45.4716636940518,3.47494079498618,1.51397967633927,,,,"75.8",2662,"6.6",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.93",,,,,,,,11,4,"Curveball",0,1,1,0,1,0,1,0,"Standard","Strategic",30,"-0.003","0.043",,,,"-0.043",,-1,1,0.403,0.597,26,36,27,37,1,0,6,1,6,2,"5.58","-0.94","-0.94","52.8",,,,,
"FF","2025-06-01","94.9","-1.69","5.5","Yamamoto, Yoshinobu",518934,808967,,"ball",,,,,11,"Ball","R","R","R","LAD","NYY","B",,,0,2,2025,"-0.71","1.43",-0.5810507381843504,4.621916122000424,,,,0,2,"Top",,,,,,,4.514749924459638,-138.1910954554964,0.1505199845216919,-10.136722930384298,30.8862466491944,-14.047931132742544,3.62837202876119,1.60685197612598,,,,"95.2",2187,"6.4",777682,669257,518692,571771,571970,500743,681624,669242,606192,"54.08",,,,,,,,11,3,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Strategic",213,"-0.002","0.024",,,,"-0.024",,-1,1,0.405,0.595,26,36,27,37,1,0,6,1,6,2,"1.09","0.71","0.71","45.0",,,,,
"FF","2025-06-01","95.4","-1.79","5.37","Yamamoto, Yoshinobu",518934,808967,,"foul",,,,,4,"Foul","R","R","R","LAD","NYY","S",,,0,1,2025,"-0.57","1.36",-0.4278893898717274,2.7250765314719434,,,,0,2,"Top",,,,,,,4.8881968113486005,-138.89619368059812,-4.467128721904927,-8.413891966968174,27.572830520352376,-13.74594211260771,3.51,1.67,32,"100.1",-3,"96.4",2109,"6.6",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.91",,,,,,,,11,2,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",214,"0.005","-0.055","61.9","5.8",,"0.055","100.1",-1,1,0.4,0.6,26,36,27,37,1,0,6,1,6,2,"1.12","0.57","0.57","42.1",-8.336038956616207,41.37803224401325,28.935832863196108,35.965891671302025,8.455394138482406
"FF","2025-06-01","95.6","-1.8","5.47","Yamamoto, Yoshinobu",518934,808967,,"called_strike",,,,,6,"Called Strike","R","R","R","LAD","NYY","S",,,0,0,2025,"-0.67","1.53",0.6892443149473678,2.6260965001728134,,,,0,2,"Top",,,,,,,8.101775423610043,-139.04880338272923,-5.392567416835866,-10.436850265946381,28.602976536744894,-11.231918815152271,3.65709267975102,1.6352320688318,,,,"96.3",2149,"6.5",777682,669257,518692,571771,571970,500743,681624,669242,606192,"54",,,,,,,,11,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",217,"0.003","-0.039",,,,"0.039",,-1,1,0.397,0.603,26,36,27,37,1,0,6,1,6,2,"0.95","0.67","0.67","44.4",,,,,
"FS","2025-06-01","90.3","-1.82","5.34","Yamamoto, Yoshinobu",669224,808967,"field_out","hit_into_play",,,,,4,"Austin Wells grounds out, second baseman Enrique Hernández to first baseman Freddie Freeman.","R","L","R","LAD","NYY","X",4,"ground_ball",0,0,2025,"-0.64","0.05",-0.3342907448290958,2.4355027747407783,700250,691176,683011,2,1,"Top",148.35,150.52,,,,,5.099243341915324,-131.60582635545396,-1.4852791563962144,-8.495645310015217,24.61874498761062,-31.497408273320982,3.53,1.65,38,"92.6",-1,"91.3",1269,"6.5",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.98",0.301,0.274,"0",1,0,0,2,7,1,"Split-Finger",0,1,1,0,1,0,1,0,"Standard","Standard",244,"0.066","-0.255","75.5","7.0",0.301,"0.255","92.6",-1,1,0.382,0.618,26,25,27,26,1,0,6,1,6,3,"2.71","0.64","-0.64","41.1",-0.4342229945407756,7.068548530729351,32.41299170273469,31.58048837015812,22.93848728249074
"FF","2025-06-01","96.7","-1.78","5.28","Yamamoto, Yoshinobu",683011,808967,"walk","ball",,,,,11,"Anthony Volpe walks.","R","R","R","LAD","NYY","B",,,3,2,2025,"-0.92","1.19",-1.4037569489432649,2.781153874730167,700250,691176,,2,1,"Top",,,,,,,3.11865763847999,-140.94884794525439,-3.9055892135612775,-12.990659079924303,29.17498503201606,-15.521661359898511,3.47395553341355,1.58823917897104,,,,"97.3",2107,"6.4",777682,669257,518692,571771,571970,500743,681624,669242,606192,"54.14",,0.691497,"0.7",1,0,0,,6,7,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",223,"-0.012","0.131",,,,"-0.131",,-1,1,0.394,0.606,26,24,27,24,1,0,6,1,6,2,"1.22","0.92","0.92","40.3",,,,,
"CU","2025-06-01","78.9","-1.55","5.44","Yamamoto, Yoshinobu",683011,808967,,"foul",,,,,14,"Foul","R","R","R","LAD","NYY","S",,,3,2,2025,"0.98","-1.47",0.3070662960846813,0.7232136750881164,700250,691176,,2,1,"Top",,,,,,,2.2196656999428437,-114.79287408395558,-0.6126494491281396,8.136433017145954,24.482654177174872,-45.10855028740306,3.43,1.6,1,"62.9",-36,"78.8",2807,"6.5",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.96",,,,,,,,6,6,"Curveball",0,1,1,0,1,0,1,0,"Standard","Standard",31,"0","0","61.4","8.3",,"0","88.0",-1,1,0.394,0.606,26,24,27,24,1,0,6,1,6,2,"5.18","-0.98","-0.98","46.5",22.812161970125295,-8.046848843640312,39.94806103718789,42.52706257258684,34.68012570308535
"FS","2025-06-01","92","-1.76","5.24","Yamamoto, Yoshinobu",683011,808967,,"blocked_ball",,,,,13,"Ball In Dirt","R","R","R","LAD","NYY","B",,,2,2,2025,"-1.04","-0.04",-0.13275295814011867,0.48578127005410954,700250,691176,,2,1,"Top",,,,,,,6.417444780939923,-133.73881221529942,-6.152756043580305,-13.866656108710899,28.64201986656072,-31.464346912378446,3.47447394959859,1.58924472958632,,,,"92.3",1499,"6.5",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.96",,,,,,,,6,5,"Split-Finger",0,1,1,0,1,0,1,0,"Standard","Standard",236,"-0.01","0.029",,,,"-0.029",,-1,1,0.404,0.596,26,24,27,24,1,0,6,1,6,2,"2.73","1.04","1.04","38.4",,,,,
"FF","2025-06-01","95.3","-1.79","5.4","Yamamoto, Yoshinobu",683011,808967,,"ball",,,,,11,"Ball","R","R","R","LAD","NYY","B",,,1,2,2025,"-0.55","1.38",-1.0253143263287852,5.164396163169909,700250,691176,,2,1,"Top",,,,,,,3.2616478815710837,-138.81071358194706,1.912331876635089,-7.8292147355868495,30.589432618944123,-14.992025345941853,3.41081660089793,1.6169264199785,,,,"95.7",2079,"6.4",777682,669257,518692,571771,571970,500743,681624,669242,606192,"54.05",,,,,,,,6,4,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",215,"-0.008","0.023",,,,"-0.023",,-1,1,0.412,0.5880000000000001,26,24,27,24,1,0,6,1,6,2,"1.13","0.55","0.55","44.0",,,,,
"FS","2025-06-01","90.9","-1.75","5.27","Yamamoto, Yoshinobu",683011,808967,,"foul",,,,,9,"Foul","R","R","R","LAD","NYY","S",,,1,1,2025,"-0.34","0.32",0.5180330456084687,1.8517337162020238,700250,691176,,2,1,"Top",,,,,,,6.433737112450678,-132.3114446339186,-3.407697065192121,-5.249108327835121,26.31603962392067,-27.885323248214778,3.43,1.6,0,"71",-77,"91.7",1392,"6.6",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.92",,,,,,,,6,3,"Split-Finger",0,1,1,0,1,0,1,0,"Standard","Standard",239,"0.013","-0.064","67.7","7.3",,"0.064","88.0",-1,1,0.399,0.601,26,24,27,24,1,0,6,1,6,2,"2.42","0.34","0.34","40.6",10.444945604060482,17.968637616434457,34.55084099293875,45.70502603629846,14.371487934089881
"FC","2025-06-01","93.7","-1.79","5.24","Yamamoto, Yoshinobu",683011,808967,,"foul",,,,,6,"Foul","R","R","R","LAD","NYY","S",,,1,0,2025,"-0.06","0.85",0.7237723349925231,2.6780258656058527,700250,691176,,2,1,"Top",,,,,,,6.64236267201852,-136.3728642133919,-2.835390235787072,-2.1020174443962203,26.89755871028991,-21.078187084217085,3.43,1.6,177,"91.1",10,"94.2",2436,"6.4",777682,669257,518692,571771,571970,500743,681624,669242,606192,"54.13",,,,,,,,6,2,"Cutter",0,1,1,0,1,0,1,0,"Standard","Standard",194,"0.004","-0.036","69.3","6.8",,"0.036","91.1",-1,1,0.395,0.605,26,24,27,24,1,0,6,1,6,2,"1.72","0.06","0.06","38.2",7.418165912857686,33.135530902114574,26.119275060479385,48.134501319646375,6.733089331275119
"SI","2025-06-01","95.7","-1.83","5.26","Yamamoto, Yoshinobu",683011,808967,,"ball",,,,,13,"Ball","R","R","R","LAD","NYY","B",,,0,0,2025,"-1.02","0.99",-1.3200637662489538,1.9313756659483075,700250,691176,,2,1,"Top",,,,,,,3.6908136033250223,-139.28491049035662,-5.45945806162251,-14.163781776520098,30.00245158181328,-18.328436253783554,3.44882263101116,1.66857468652134,,,,"96.7",2196,"6.7",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.77",,,,,,,,6,1,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",213,"-0.001","0.002",,,,"-0.002",,-1,1,0.396,0.604,26,24,27,24,1,0,6,1,6,2,"1.49","1.02","1.02","39.2",,,,,
"FC","2025-06-01","89.6","-1.85","5.35","Yamamoto, Yoshinobu",691176,808967,"single","hit_into_play",,,,,2,"Jasson Domínguez singles on a line drive to left fielder Andy Pages. Trent Grisham scores. Ben Rice to 3rd. Jasson Domínguez to 2nd. Jasson Domínguez advances to 2nd, on a throwing error by left fielder Andy Pages.","R","L","R","LAD","NYY","X",7,"line_drive",0,0,2025,"-0.24","0.37",-0.03496414014047228,2.990153256417926,,663757,700250,2,1,"Top",81.77,102.89,,,,,4.99252026787592,-130.5504489212174,-0.6822066967677727,-3.709841946450628,25.379891434385517,-27.944610432789254,3.51,1.67,231,"82",18,"89.9",1461,"6.2",777682,669257,518692,571771,571970,500743,681624,669242,606192,"54.25",0.967,0.913,"0.9",1,1,0,4,5,1,"Cutter",0,0,0,0,1,0,1,0,"Standard","Standard",237,"-0.109","0.542","72.9","6.5",1.108,"-0.542","88.0",0,0,0.505,0.495,26,22,27,22,1,0,6,1,6,4,"2.44","0.24","-0.24","39.4",-5.533554200384899,17.27921841908866,31.69442709685361,30.064684117236105,21.060003572590784
"FS","2025-06-01","91.6","-1.99","5.28","Yamamoto, Yoshinobu",700250,808967,"walk","ball",,,,,14,"Ben Rice walks. Trent Grisham to 2nd.","R","L","R","LAD","NYY","B",,,3,2,2025,"-1.08","0.43",0.4187201836185044,0.9510335818196864,,,663757,2,1,"Top",,,,,,,8.483135158988793,-132.99982986479375,-6.003963068083351,-14.702576953646078,28.963920958972636,-25.873622287914376,3.81577381700867,1.8091476179753,,,,"92.2",1505,"6.8",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.7",,0.691497,"0.7",1,0,0,,4,6,"Split-Finger",0,0,0,0,0,0,0,0,"Infield shade","Standard",239,"-0.018","0.24",,,,"-0.24",,0,0,0.523,0.477,26,26,27,26,1,0,6,2,6,2,"2.3","1.08","-1.08","38.7",,,,,
"CU","2025-06-01","77.8","-1.75","5.38","Yamamoto, Yoshinobu",700250,808967,,"ball",,,,,11,"Ball","R","L","R","LAD","NYY","B",,,2,2,2025,"0.99","-1.35",-1.9014591731075128,2.8596170234710216,,,663757,2,1,"Top",,,,,,,-2.152240069414726,-113.18469404665328,4.070670356132624,8.856333635363157,22.22844967125188,-44.78987436215518,3.89285588129242,1.70523244416895,,,,"78",2865,"6.6",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.91",,,,,,,,4,5,"Curveball",0,0,0,0,0,0,0,0,"Infield shade","Standard",31,"-0.006","0.079",,,,"-0.079",,0,0,0.529,0.471,26,26,27,26,1,0,6,2,6,2,"5.15","-0.99","0.99","50.0",,,,,
"FF","2025-06-01","96.2","-1.93","5.38","Yamamoto, Yoshinobu",700250,808967,,"foul",,,,,2,"Foul","R","L","R","LAD","NYY","S",,,2,1,2025,"-0.86","1.36",-0.2543878281636255,3.298264933181688,,,663757,2,1,"Top",,,,,,,6.408674071214896,-140.0437830208276,-3.0535805360982793,-12.698210017644133,30.49119804642111,-13.738924386182196,3.76,1.8,,,,"96.8",2290,"6.5",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.98",,,,,,,,4,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",219,"0.005","-0.093","76.4","6.6",,"0.093",,0,0,0.524,0.476,26,26,27,26,1,0,6,2,6,2,"1.09","0.86","-0.86","41.5",5.590885156616205,3.534213853295769,30.837632085350354,39.68582701066303,23.67637559631443
"FS","2025-06-01","90.4","-1.8","5.36","Yamamoto, Yoshinobu",700250,808967,,"blocked_ball",,,,,14,"Ball In Dirt","R","L","R","LAD","NYY","B",,,1,1,2025,"-1.21","-0.08",0.5661282050796395,0.488005123778799,,,663757,2,1,"Top",,,,,,,8.521061292706547,-131.37858575992416,-6.091138969067378,-15.753552493438523,26.00343607606163,-31.996245819858576,3.81244295367202,1.77630405536787,,,,"91.2",1338,"6.7",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.82",,,,,,,,4,3,"Split-Finger",0,0,0,0,0,0,0,0,"Infield shade","Standard",234,"-0.003","0.054",,,,"-0.054",,0,0,0.527,0.473,26,26,27,26,1,0,6,2,6,2,"2.86","1.21","-1.21","42.8",,,,,
"FS","2025-06-01","91.2","-1.88","5.28","Yamamoto, Yoshinobu",700250,808967,,"ball",,,,,13,"Ball","R","L","R","LAD","NYY","B",,,0,1,2025,"-0.99","0.03",-0.6603301095387996,1.0365732420399096,,,663757,2,1,"Top",,,,,,,5.241279890331755,-132.7934152236101,-4.903735973118667,-12.870170495946484,26.801949165183522,-31.02077398743776,3.86235789261333,1.79601679703091,,,,"91.9",1268,"6.6",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.95",,,,,,,,4,2,"Split-Finger",0,0,0,0,0,0,0,0,"Infield shade","Standard",235,"-0.002","0.027",,,,"-0.027",,0,0,0.529,0.471,26,26,27,26,1,0,6,2,6,2,"2.69","0.99","-0.99","40.3",,,,,
"CU","2025-06-01","76.8","-1.59","5.45","Yamamoto, Yoshinobu",700250,808967,,"called_strike",,,,,7,"Called Strike","R","L","R","LAD","NYY","S",,,0,0,2025,"0.7","-1.35",-0.29151118099869444,1.935230245332102,,,663757,2,1,"Top",,,,,,,1.4914500373806168,-111.69755173418369,2.1187680359251817,5.514022512560791,22.909215838505954,-44.0125120796252,3.80672389237622,1.69594814748572,,,,"76.8",2866,"6.7",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.84",,,,,,,,4,1,"Curveball",0,0,0,0,0,0,0,0,"Infield shade","Standard",29,"0.003","-0.042",,,,"0.042",,0,0,0.526,0.474,26,26,27,26,1,0,6,2,6,2,"5.26","-0.7","0.7","52.5",,,,,
"SL","2025-06-01","87.1","-1.81","5.3","Yamamoto, Yoshinobu",592450,808967,"field_out","hit_into_play",,,,,5,"Aaron Judge pops out to first baseman Freddie Freeman in foul territory.","R","R","R","LAD","NYY","X",3,"popup",0,2,2025,"0.48","0.21",0.04087350073969653,2.839134008778309,,,663757,1,1,"Top",157.06,176.71,,,,,3.470082365484213,-126.99512865218381,-0.2594391757698078,4.645698880731542,23.32851101235766,-30.00609268585726,4.1,1.88,98,"96.6",73,"87.8",2741,"6.4",777682,669257,518692,571771,571970,500743,681624,669242,606192,"54.12",0.005,0.006,"0",1,0,0,3,3,3,"Slider",0,0,0,0,0,0,0,0,"Infield shade","Standard",88,"0.017","-0.169","82.0","8.6",0.007,"0.169","96.6",0,0,0.509,0.491,26,33,27,33,1,0,6,1,6,2,"2.76","-0.48","-0.48","41.2",20.80985926009061,-15.317175084881303,37.87417587688242,39.967507240392976,34.62137803318883
"FF","2025-06-01","96.3","-1.61","5.5","Yamamoto, Yoshinobu",592450,808967,,"foul",,,,,5,"Foul","R","R","R","LAD","NYY","S",,,0,1,2025,"-0.73","1.43",-0.035809507858453715,3.335246028249216,,,663757,1,1,"Top",,,,,,,5.871061790367419,-140.19091201735262,-3.423684403132354,-11.004698947815694,31.777598668874447,-12.727102772160595,4.1,1.88,245,"73.6",36,"96.7",2271,"6.5",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.99",,,,,,,,3,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",210,"0.007","-0.047","72.5","7.1",,"0.047","88.0",0,0,0.502,0.498,26,33,27,33,1,0,6,1,6,2,"1.03","0.73","0.73","45.4",1.8875127718447646,6.985211307690392,35.787796124537564,39.26705689418549,16.9061554415769
"FF","2025-06-01","95.8","-1.6","5.51","Yamamoto, Yoshinobu",592450,808967,,"swinging_strike",,,,,1,"Swinging Strike","R","R","R","LAD","NYY","S",,,0,0,2025,"-0.72","1.45",-0.4622750014088143,3.9182842305153005,,,663757,1,1,"Top",,,,,,,4.659372721319037,-139.46693460169163,-1.8760351274910136,-10.465966405668201,30.959633616692177,-13.059559420605577,4.1,1.88,,,,"96.3",2258,"6.5",777682,669257,518692,571771,571970,500743,681624,669242,606192,"54",,,,,,,,3,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",205,"0.004","-0.04","33.7","4.8",,"0.04",,0,0,0.498,0.502,26,33,27,33,1,0,6,1,6,2,"1.03","0.72","0.72","44.1",-23.066185974855085,39.77481048649094,47.520356106334425,34.38249298105934,-2.7768708299900484
"FF","2025-06-01","95.7","-1.92","5.34","Yamamoto, Yoshinobu",663757,808967,"single","hit_into_play",,,,,11,"Trent Grisham singles on a sharp line drive to center fielder Tommy Edman.","R","L","R","LAD","NYY","X",8,"line_drive",3,2,2025,"-0.81","1.46",-1.0302969142752254,2.887705584066296,,,,1,1,"Top",100.29,68.18,,,,,4.183098894347793,-139.39229000199495,-4.214085390201349,-11.468195968633369,29.579123492948373,-12.347484619731391,3.6,1.79,255,"101.5",14,"96.4",2225,"6.5",777682,669257,518692,571771,571970,500743,681624,669242,606192,"54.02",0.79,0.791,"0.9",1,1,0,4,2,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",216,"-0.02","0.336","70.4","7.4",1.036,"-0.336","101.5",0,0,0.518,0.482,26,28,27,29,1,0,6,1,6,2,"1.01","0.81","-0.81","41.1",16.797647547170516,13.875115661792906,27.204519238023884,49.434623880360434,17.12215658798843
"FF","2025-06-01","97.2","-1.79","5.35","Yamamoto, Yoshinobu",663757,808967,,"called_strike",,,,,7,"Called Strike","R","L","R","LAD","NYY","S",,,3,1,2025,"-0.69","1.31",-0.6339340626261507,2.1078477318605,,,,1,1,"Top",,,,,,,4.685502305222554,-141.47981550924194,-6.199826293948994,-10.290237354778354,30.527165077368995,-13.418402748040398,3.65507276730438,1.52760232382646,,,,"97.9",2082,"6.5",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.98",,,,,,,,2,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",215,"0.006","-0.087",,,,"0.087",,0,0,0.512,0.488,26,28,27,29,1,0,6,1,6,2,"1.1","0.69","-0.69","41.7",,,,,
"FF","2025-06-01","96.3","-1.84","5.3","Yamamoto, Yoshinobu",663757,808967,,"ball",,,,,13,"Ball","R","L","R","LAD","NYY","B",,,2,1,2025,"-0.69","1.33",-0.9213866783485676,1.246328171251292,,,,1,1,"Top",,,,,,,4.030496197992088,-140.10425453513557,-8.26827859555812,-9.96068112697886,29.273959315299066,-12.965677603946315,3.65270413361318,1.58594964871012,,,,"97",2080,"6.5",777682,669257,518692,571771,571970,500743,681624,669242,606192,"53.97",,,,,,,,2,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",217,"-0.008","0.121",,,,"-0.121",,0,0,0.52,0.48,26,28,27,29,1,0,6,1,6,2,"1.11","0.69","-0.69","42.6",,,,,
